code,ISO3V10,Country,EPI_regions,GEO_subregion,GDPCAP07,Population07,Landarea,PopulationDensity07,Landlock,No_surface_water,Desert,High_Population_Density,EPI,ENVHEALTH,ECOSYSTEM,DALY,AIR_H,WATER_H,AIR_E,WATER_E,BIODIVERSITY,FORESTRY,FISHERIES,AGRICULTURE,CLIMATE,DALY_pt,ACSAT_pt,ACSAT_pt_imp,WATSUP_pt,WATSUP_pt_imp,INDOOR_pt,PM10_pt,SO2_pt,NOX_pt,NMVOC_pt,OZONE_pt,WQI_pt,WQI_pt_imp,WQI_pt_GEMS station data,WSI_pt,WATSTR_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,FORGRO_pt,FORCOV_pt,MTI_pt,EEZTD_pt,AGWAT_pt,AGSUB_pt,AGPEST_pt,GHGCAP_pt,GHGCAP_pt_imp,GHGIND_pt,CO2KWH_pt,CO2KWH_pt_imp,DALY_raw,ACSAT_raw,ACSAT_raw_imp,WATSUP_raw,WATSUP_raw_imp,INDOOR_raw,PM10_raw,OZONE_raw,WQI_raw,WQI_raw_imp,WQI_raw_GEMS station data,SO2_raw,NOX_raw,NMVOC_raw,WSI_raw,WATSTR_raw,PACOV_raw,AZE_raw,MPAEEZ_raw,FORGRO_raw,FORCOV_raw,MTI_raw,EEZTD_raw,AGWAT_raw,AGSUB_raw,AGPEST_raw,GHGCAP_raw,GHGCAP_raw_imp,GHGIND_raw,CO2KWH_raw,CO2KWH_raw_imp,DALY_w,ACSAT_w,WATSUP_w,INDOOR_w,PM10_w,OZONE_w,SO2_w,NOX_w,NMVOC_w,WSI_w,WATSTR_w,PACOV_w,AZE_w,MPAEEZ_w,FORGRO_w,FORCOV_w,MTI_w,EEZTD_w,AGWAT_w,AGSUB_w,AGPEST_w,GHGCAP_w,GHGIND_w,CO2KWH_w,DALY_tr,PM10_tr,OZONE_tr,SO2_tr,NOX_tr,NMVOC_tr,WATSTR_tr,MPAEEZ_tr,AGWAT_tr,GHGCAP_tr,GHGIND_tr,CO2KWH_tr,DALY_t,ACSAT_t,WATSUP_t,INDOOR_t,PM10_t,OZONE_t,SO2_t,NOX_t,NMVOC_t,WSI_t,WATSTR_t,PACOV_t,AZE_t,MPAEEZ_t,FORGRO_t,FORCOV_t,MTI_t,EEZTD_t,AGWAT_t,AGSUB_t,AGPEST_t,GHGCAP_t,GHGIND_t,CO2KWH_t,DALY_ttr,PM10_ttr,OZONE_ttr,SO2_ttr,NOX_ttr,NMVOC_ttr,WATSTR_ttr,MPAEEZ_ttr,AGWAT_ttr,GHGCAP_ttr,GHGIND_ttr,CO2KWH_ttr
352,ISL,Iceland,Europe,Western Europe,36117.88,310997.00,91116.36,3.41,0,0,0,0,93.5,95.09,91.87,91.50,97.37,100.00,38.36,96.11,68.86,100.00,66.46,65.45,90.31,91.4991222676529,100,0,100,0,94.7368421052632,100,20.6347771769034,28.364689530707,39.9118256823623,100,100,0,100,100,84.4394618659293,87.288,13.5903982139414,NA,100,100,86.4078752729578,46.50502,100,0,90.9090909090909,100.0,1,61.2463632189831,100,0,13,100,0,100,0,5,18.250102,0,100,0,100,20.650267,8.960247,2.333799,0,0.92,8.7288,NA,0.385254,1.111111,3.9,-0.004631,53.49498,0.0001,1.211147,20,0.0,1,81.899931,1.365,0,2.56494935746154,100,100,5,2.90417066905398,0,3.02772824910554,2.19279779357116,0.847497411904047,0,0.65232518603969,8.7288,NA,0.325883516326574,1.111111,3.9,-0.004631,53.49498,1.00E-04,0.27779304,20,0,4.4176342298128,0.311154428636923,2.56494935746154,2.90417066905398,0,3.02772824910554,2.19279779357116,0.847497411904047,0.65232518603969,0.325883516326574,1.00E-04,0,4.4176342298128,0.311154428636923,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
756,CHE,Switzerland,Europe,Western Europe,37581.17,7550077.00,38975.12,193.72,1,0,0,0,89.1,92.29,85.90,89.10,90.96,100.00,47.84,93.46,100.00,100.00,NA,70.00,73.83,89.0979461335874,100,0,100,0,94.7368421052632,87.1807387175845,62.4949763174687,43.2709520021683,31.0483063249748,25.2299031921453,86.9179465,0,86.9179465,100,100,100,NA,NA,100,100,NA,NA,100,0,100,59.4,1,95.1260824621728,81.4708146584377,0,14,100,0,100,0,5,25.506523,2755990.08,86.9179465,0,86.9179465,0.368561,2.177636,5.216426,0,0,10,NA,NA,1.04662,0.4,NA,NA,0.093,0.4810579,22,8.9,1,40.241118,23.138,0,2.63905732961526,100,100,5,3.2389342233737,14.8292876745357,-0.99814904509573,0.778239884740206,1.65181249306853,0,0,10,NA,NA,1.04662,0.4,NA,NA,0.0889262091944015,0.27779304,22,2.29276291292921,3.71943576838363,3.1414762876067,2.63905732961526,3.2389342233737,14.8292876745357,-0.99814904509573,0.778239884740206,1.65181249306853,0,NA,0.0889262091944015,2.29276291292921,3.71943576838363,3.1414762876067,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
188,CRI,Costa Rica,Latin America and Caribbean,Meso America,10239.06,4462192.60,51014.99,87.47,0,0,0,0,86.4,82.18,90.61,77.54,77.62,96.03,59.94,73.86,73.40,100.00,99.12,90.91,78.55,77.5413033309979,95.5106621773288,0,96.551724137931,0,86.5894736842105,68.6496608134505,57.8442131659363,42.8296264893768,43.3036772399076,100,47.7,1,NA,100,100,99.993,18.6182096941242,75,100,100,100,98.246487,100,100,81.8181818181818,100,0,57.7815154533615,56.4343447502695,0,20,96,0,98,0,12.74,36.252143,0,47.7,1,NA,0.576451,2.270773,1.715502,0,0,9.9993,75,0.562747,1.004032,0.1,0.029069,1.753513,1.272,0,18,2.005549,0,88.035783,71.8786,0,2.99573227355399,96,98,12.74,3.59049849679471,0,-0.550864938548846,0.820120302160956,0.539705749156551,0,0,9.9993,75,0.446445170135093,1.004032,0.1,0.029069,1.753513,0.820660500858905,0,18,1.10046024680787,4.48903834510899,4.27497858481973,2.99573227355399,3.59049849679471,0,-0.550864938548846,0.820120302160956,0.539705749156551,0,0.446445170135093,0.820660500858905,1.10046024680787,4.48903834510899,4.27497858481973,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
752,SWE,Sweden,Europe,Western Europe,34090.27,9148092.00,431704.25,21.19,0,0,0,0,86.0,92.77,79.32,86.86,97.37,100.00,59.22,96.30,61.04,100.00,66.52,88.11,70.11,86.8625046335626,100,0,100,0,94.7368421052632,100,71.332793315649,54.0475925023445,51.2354149100892,36.0624654654653,96.17802256,0,96.17802256,100,92.841317405842,63.668,53.1639100102776,NA,100,NA,56.2445701941816,76.7955,100,60.3606339453285,100,55.5,1,100,69.3650281454633,0,15,100,0,100,0,5,11.615429,321529,96.17802256,0,96.17802256,0.157533,0.783151,0.835224,0,0.35,6.3668,NA,2.578039,1.039953,NA,-0.014908,23.2045,0.149,0.1101154,22,9.9,1,34.694984,40.027,0,2.70805020110221,100,100,5,2.45233430053814,12.6808461309037,-1.84812031885397,-0.244429753563689,-0.180055326634439,0,0.300104592450338,6.3668,NA,1.27481488497123,1.039953,NA,-0.014908,23.2045,0.138891998866619,0.1101154,22,2.39063507211638,3.57501017471227,3.6895542264039,2.70805020110221,2.45233430053814,12.6808461309037,-1.84812031885397,-0.244429753563689,-0.180055326634439,0.300104592450338,1.27481488497123,0.138891998866619,2.39063507211638,3.57501017471227,3.6895542264039,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
578,NOR,Norway,Europe,Western Europe,49358.83,4709153.00,318523.72,14.78,0,0,0,0,81.1,90.75,71.52,82.81,97.37,100.00,58.14,97.54,46.63,100.00,72.40,70.00,65.68,82.8070873418524,100,0,100,0,94.7368421052632,100,70.4349180396446,45.9836761678102,43.2263056027928,48.3186496845027,95.08231942,0,95.08231942,100,100,60.975,3.58818796740088,NA,100,100,100,44.801903,100,0,100,41.0,1,80.8057964440671,100,0,17,100,0,100,0,5,14.798043,28283.1,95.08231942,0,95.08231942,0.171741,1.683392,1.727589,0,0,6.0975,NA,0.089851,1.066749,0.2,0.006031,55.198097,0.06,0.630662,22,14.9,1,54.398384,7.442,0,2.83321334405622,100,100,5,2.69449494229722,10.2500550882857,-1.76176775099942,0.520810805497008,0.546726794869505,0,0,6.0975,NA,0.0860409896494255,1.066749,0.2,0.006031,55.198097,0.0582689081239758,0.27779304,22,2.76359647540251,4.0145504236527,2.00713962992443,2.83321334405622,2.69449494229722,10.2500550882857,-1.76176775099942,0.520810805497008,0.546726794869505,0,0.0860409896494255,0.0582689081239758,2.76359647540251,4.0145504236527,2.00713962992443,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
480,MUS,Mauritius,Sub-Saharan Africa,Western Indian Ocean,10667.86,1260692.00,1993.16,632.51,0,0,0,1,80.6,83.66,77.51,70.31,97.37,96.63,43.70,74.38,44.96,86.45,99.53,93.01,72.92,70.3112178986929,93.2659932659933,0,100,0,94.7368421052632,100,35.9944015870698,31.3041357676608,22.9189893632386,100,48.8,1,NA,100,100,48.137,0.245367567091492,83.333333,88.4616,84.447900466563,100,99.064677,76.4345977583501,100,95.4545454545455,94.2,1,100,3.2,1,25,94,0,100,0,5,17.600971,0,48.8,1,NA,4.713951,6.779162,10.908069,0,0,4.8137,83.333333,0.005901,0.971154,-0.5,0.018015,0.935323,17.85,0,21,3.1,1,0,800.5,1,3.2188758248682,94,100,5,2.86795407097682,0,1.55052640989055,1.91385349549328,2.3895027905959,0,0,4.8137,83.333333,0.0058836572922671,0.971154,-0.5,0.018015,0.935323,2.93651291389402,0,21,1.40032003981699,0,6.68529620211184,3.2188758248682,2.86795407097682,0,1.55052640989055,1.91385349549328,2.3895027905959,0,0.0058836572922671,2.93651291389402,1.40032003981699,0,6.68529620211184,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
250,FRA,France,Europe,Western Europe,31624.73,61707072.00,547106.71,112.79,0,0,0,0,78.2,90.75,65.69,82.81,97.37,100.00,41.97,79.90,67.43,100.00,87.60,84.12,56.36,82.8070873418524,100.0,1,100,0,94.7368421052632,100,53.0563153359998,41.265631792154,32.813183271217,18.5965453295585,86.51445739,0,86.51445739,100,46.5755933731126,100,19.7385354772835,50,100,100,100,75.201213,100,54.6350765303551,95.4545454545455,58.1,1,57.8402109003278,51.4403808961697,0,17,100.0,1,100,0,5,13.476791,10271600,86.51445739,0,86.51445739,0.913573,2.634092,4.444466,0,8.39,10,50,0.605298,1.093611,0.3,0.010037,24.798787,1.924,0.1260206,21,9.2,1,87.92815,90.114,0,2.83321334405622,100,100,5,2.60096902076442,16.1448934606995,-0.0903919939321634,0.968538530577489,1.49165972676596,0,2.23964529322017,10,50,0.47330940912941,1.093611,0.3,0.010037,24.798787,1.07295254188753,0.1260206,21,2.32553188985165,4.4878287403165,4.5010755354515,2.83321334405622,2.60096902076442,16.1448934606995,-0.0903919939321634,0.968538530577489,1.49165972676596,2.23964529322017,0.47330940912941,1.07295254188753,2.32553188985165,4.4878287403165,4.5010755354515,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
40,AUT,Austria,Europe,Western Europe,35536.57,8315427.00,83160.64,99.99,1,0,0,0,78.1,89.47,66.80,86.86,84.15,100.00,39.83,97.55,100.00,100.00,NA,84.54,50.07,86.8625046335626,100,0,100,0,94.7368421052632,73.5553543567722,43.2111663976612,41.2651117366116,40.7876796077953,27.2986161010275,95.10685824,0,95.10685824,100,100,100,NA,NA,100,100,NA,NA,100,48.4629636509252,100,44.1,1,78.5276634040817,33.5773744177402,0,15,100,0,100,0,5,33.030442,1828480,95.10685824,0,95.10685824,2.354807,2.634222,2.155491,0,0,10,NA,NA,1.065257,0.1,NA,NA,0.025,0.1431663,22,13.6,1,57.061253,202.311,0,2.70805020110221,100,100,5,3.49742962108731,14.4189961254867,0.856458770819156,0.968587882229659,0.768018539830991,0,0,10,NA,NA,1.065257,0.1,NA,NA,0.0246926125903714,0.1431663,22,2.68354156991955,4.06149853948659,5.3098061173865,2.70805020110221,3.49742962108731,14.4189961254867,0.856458770819156,0.968587882229659,0.768018539830991,0,NA,0.0246926125903714,2.68354156991955,4.06149853948659,5.3098061173865,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
192,CUB,Cuba,Latin America and Caribbean,Caribbean,9100.00,11257013.26,111198.91,101.23,0,0,0,0,78.1,84.35,71.91,74.45,97.37,91.12,40.66,74.08,49.63,100.00,94.30,83.20,66.60,74.4531534001791,97.7553310886644,0,84.4827586206897,0,94.7368421052632,100,41.2012015863612,41.8442443992293,39.9322242588907,38.6083437491592,88.60013516,0,88.60013516,100,19.1318250550266,65.86,19.7604036423625,47.058824,100,100,100,88.593954,84.1845910575072,100,72.7272727272727,100.0,1,64.5062892743636,1.89369825762306,0,22,98,0,91,0,5,17.484031,194058,88.60013516,0,88.60013516,2.856982,2.493357,2.329483,0,28.67,6.586,47.058824,0.60614,1.185366,2.2,0.002431,11.406046,14.79,0,16,2.5,1,76.513582,849.1657,0,3.09104245335832,98,91,5,2.86128795004914,12.1759175155206,1.04976582291377,0.913629995251837,0.845646354544716,0,3.39013643430273,6.586,47.058824,0.473833784826088,1.185366,2.2,0.002431,11.406046,2.75937682826755,0,16,1.24261219469771,4.35045317261743,6.74425433805717,3.09104245335832,2.86128795004914,12.1759175155206,1.04976582291377,0.913629995251837,0.845646354544716,3.39013643430273,0.473833784826088,2.75937682826755,1.24261219469771,4.35045317261743,6.74425433805717,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
170,COL,Colombia,Latin America and Caribbean,South America,8109.03,43987000.00,1141177.03,38.55,0,0,0,0,76.8,74.60,78.94,63.34,90.12,81.62,47.77,69.30,82.66,96.89,88.59,76.16,71.32,63.341383265643,75.3086419753086,0,87.9310344827586,0,86.2210526315789,94.0134145962214,59.3557285183637,49.7578488040687,39.5134236769529,19.2874755803731,54.57954382,0,54.57954382,100,68.0297215918161,95.134,93.2233396367691,47.142857,NA,96.8895800933126,78.2132710324262,98.964853,100,28.093986803989,95.4545454545455,80.1247881866859,0,81.1677491393429,43.845455400754,0,31,78,0,93,0,13.09,22.405521,8956229.76,54.57954382,0,54.57954382,0.498459,1.176629,2.419716,0,2.82,9.5134,47.142857,8.350203,NA,-0.1,-0.007423,1.035147,0.23,0.1997499,21,4.82027,0,53.986695,127.0942,0,3.43398720448515,78,93,13.09,3.10930740170575,16.0078600223358,-0.696233939702913,0.162653570433277,0.883650177910014,0,1.34025042261848,9.5134,47.142857,2.23539805429486,NA,-0.1,-0.007423,1.035147,0.207014169384326,0.1997499,21,1.76134665241986,4.00709124687684,4.84492854379462,3.43398720448515,3.10930740170575,16.0078600223358,-0.696233939702913,0.162653570433277,0.883650177910014,1.34025042261848,2.23539805429486,0.207014169384326,1.76134665241986,4.00709124687684,4.84492854379462,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
470,MLT,Malta,Europe,Western Europe,22045.93,409197.00,315.39,1297.43,0,0,0,1,76.3,92.12,60.55,86.86,94.74,100.00,21.76,61.97,75.06,100.00,89.27,62.15,59.01,86.8625046335626,100.00,1,100,0,94.7368421052632,NA,13.6500108971674,16.6738714071967,25.0708987406282,47.8871583545158,23.9,1,NA,100,100,100,0.249471765735876,NA,100,100,100,78.544008,72.1276836590965,0,95.4545454545455,68.0,1,100,0.0411038128700341,0,15,100.00,1,100,0,5,NA,30810.2,23.9,1,NA,40.426422,27.172897,8.97308,0,0,10,NA,0.006,1,0,0.0067,21.455992,19.8,0.33,21,6.9,1,0,923.4612,0,2.70805020110221,100,100,5,NA,10.3356335392256,3.69948358109682,3.30222004270821,2.19422898391197,0,0,10,NA,0.00598207167754747,1,0,0.0067,21.455992,3.03495298670727,0.27779304,21,2.0718227170026,0,6.8281287846798,2.70805020110221,NA,10.3356335392256,3.69948358109682,3.30222004270821,2.19422898391197,0,0.00598207167754747,3.03495298670727,2.0718227170026,0,6.8281287846798,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
246,FIN,Finland,Europe,Western Europe,33324.14,5288720.00,317001.35,16.68,0,0,0,0,74.7,90.75,58.74,82.81,97.37,100.00,55.29,91.70,68.64,100.00,69.49,88.98,46.30,82.8070873418524,100,0,100,0,94.7368421052632,100,58.4530771120553,49.4307943136365,51.0430980244879,55.9288787792903,87.58333594,0,87.58333594,100,91.6354454197348,82.9,25.8749373504645,NA,100,NA,48.6809974406537,90.306531,100,63.2737378877455,100,35.5,1,83.3783607239775,30.7432490907627,0,17,100,0,100,0,5,17.801374,6251.3,87.58333594,0,87.58333594,0.543665,1.21372,0.849928,0,0.42,8.29,NA,0.859772,1.042512,NA,-0.017485,9.693469,0.06,0.102023,22,17.2,1,51.53789,230.009,0,2.83321334405622,100,100,5,2.8792756453302,8.74070467503505,-0.609422030637856,0.193690023531115,-0.162603638967874,0,0.350656871613169,8.29,NA,0.620453899566327,1.042512,NA,-0.017485,9.693469,0.0582689081239758,0.102023,22,2.90235923128664,3.96153462357278,5.4381184385924,2.83321334405622,2.8792756453302,8.74070467503505,-0.609422030637856,0.193690023531115,-0.162603638967874,0.350656871613169,0.620453899566327,0.0582689081239758,2.90235923128664,3.96153462357278,5.4381184385924,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
703,SVK,Slovakia,Europe,Central Europe,19341.54,5397318.00,48874.99,110.43,1,0,0,0,74.5,84.50,64.41,70.31,97.37,100.00,55.82,94.59,100.00,100.00,NA,82.32,45.20,70.3112178986929,100,0,100,0,94.7368421052632,100,48.1913574167535,45.7498801471607,44.5681868300984,100,89.18456822,0,89.18456822,NA,100,100,NA,NA,100,100,NA,NA,NA,55.8072801248008,100,47.8,1,54.4224606978269,30.8128842926623,0,25,100,0,100,0,5,15.437616,0,89.18456822,0,89.18456822,1.458622,1.721158,1.529527,NA,0,10,NA,NA,1.067358,0.1,NA,NA,NA,0.1227643,22,12.3,1,94.417525,229.285,0,3.2188758248682,100,100,5,2.73680712853001,0,0.377492154410508,0.542997320104291,0.424958537280733,NA,0,10,NA,NA,1.067358,0.1,NA,NA,NA,0.1227643,22,2.58880049040363,4.55826226179307,5.43496577123915,3.2188758248682,2.73680712853001,0,0.377492154410508,0.542997320104291,0.424958537280733,0,NA,NA,2.58880049040363,4.55826226179307,5.43496577123915,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
826,GBR,United Kingdom,Europe,Western Europe,33716.77,61001341.00,247168.89,246.80,0,0,0,0,74.2,89.82,58.66,80.96,97.37,100.00,37.06,77.45,70.48,100.00,76.25,79.21,51.82,80.9550946994302,100.0,1,100,0,94.7368421052632,100,41.4811735629761,31.0561401704738,32.955646181483,33.8774703007437,81.61695177,0,81.61695177,100,46.550203313415,100,15.2486838900743,66.666667,100,100,100,52.493516,100,38.2903185767361,95.4545454545455,52.0,1,89.6264728368312,13.5845972407708,0,18,100.0,1,100,0,5,15.491608,495934,81.61695177,0,81.61695177,2.781081,6.940595,4.387379,0,8.4,10,66.666667,0.441447,1.103896,0.4,0.00022,47.506484,0.19,0.1714252,21,10.9,1,45.190427,500.176,0,2.89037175789616,100,100,5,2.74029845794998,13.1142001487324,1.02283970104126,1.93738750571401,1.47873201006412,0,2.24070968927596,10,66.666667,0.365647470164057,1.103896,0.4,0.00022,47.506484,0.173953307123438,0.1714252,21,2.48018217367223,3.83277256882498,6.21496003648473,2.89037175789616,2.74029845794998,13.1142001487324,1.02283970104126,1.93738750571401,1.47873201006412,2.24070968927596,0.365647470164057,0.173953307123438,2.48018217367223,3.83277256882498,6.21496003648473,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
554,NZL,New Zealand,East Asia and the Pacific,Australia and New Zealand,25281.52,4228300.00,265334.38,15.94,0,0,0,0,73.4,90.75,55.97,82.81,97.37,100.00,54.62,94.98,65.73,100.00,86.35,99.18,38.71,82.8070873418524,100.00,1,100.00,1,94.7368421052632,100,49.855828231196,40.947080969942,37.2161732121665,100,99.20329161,0,99.20329161,100,81.5196900377449,86.50963,11.3344157333184,78.571429,NA,100,100,72.692892,100,97.2536388960645,100,23.2,1,81.357763186417,27.0219684882171,0,17,100.00,1,100.00,1,5,14.354649,0,99.20329161,0,99.20329161,1.242857,2.714935,2.980565,0,1.17,8.650963,78.571429,0.312308,NA,0.2,0.013587,27.307108,0.272,0.0076292,22,24.0,1,53.771797,272.216,0,2.83321334405622,100,100,5,2.66407386186343,0,0.217412761662689,0.998768012031167,1.09211287986145,0,0.774727167552368,8.650963,78.571429,0.271787419068557,NA,0.2,0.013587,27.307108,0.24059046491793,0.0076292,22,3.2171214067764,4.00317540818984,5.60659586879847,2.83321334405622,2.66407386186343,0,0.217412761662689,0.998768012031167,1.09211287986145,0.774727167552368,0.271787419068557,0.24059046491793,3.2171214067764,4.00317540818984,5.60659586879847,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
152,CHL,Chile,Latin America and Caribbean,South America,13087.43,16594596.44,721229.34,23.01,0,0,0,0,73.3,81.28,65.40,79.20,74.40,92.32,42.21,59.21,40.94,100.00,93.62,96.78,60.74,79.2032599429735,93.2659932659933,0,91.3793103448276,0,94.7368421052632,54.0707534734465,27.70464972034,48.9876249858584,46.5843495044585,74.6007850485421,52.55118927,0,52.55118927,100,31.7388127417427,67.00397,1.16170140498767,28.571429,100,100,100,87.241885,100,89.2715814622281,100,61.7448891278904,0,100,19.4787109419254,0,19,94,0,95,0,5,47.802778,153.08,52.55118927,0,52.55118927,10.4624,1.265852,1.273798,0,16.49,6.700397,28.571429,0.028248,1.063987,0.4,0.005885,12.758115,0.864,0.0298028,22,8.315382,0,32.399683,383.0286,0,2.94443897916644,94,95,5,3.86708375496349,5.03747194804982,2.34778787782487,0.235745413254731,0.242002988848699,0,2.86162928903051,6.700397,28.571429,0.0278563830742316,1.063987,0.4,0.005885,12.758115,0.622724716263399,0.0298028,22,2.23166701233777,3.50854640891965,5.94810966002195,2.94443897916644,3.86708375496349,5.03747194804982,2.34778787782487,0.235745413254731,0.242002988848699,2.86162928903051,0.0278563830742316,0.622724716263399,2.23166701233777,3.50854640891965,5.94810966002195,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
276,DEU,Germany,Europe,Western Europe,33180.73,82268357.00,356026.24,231.07,0,0,0,1,73.2,90.75,55.70,82.81,97.37,100.00,40.00,72.40,100.00,100.00,36.35,84.76,49.62,82.8070873418524,100,0,100,0,94.7368421052632,100,48.9301878512291,37.872806997676,35.1542893346965,20.1645866896658,78.55732977,0,78.55732977,100,32.5009848882049,100,100,NA,100,100,70.6467632487262,2.054777,100,49.209598627813,100,48.5,1,84.3034779381376,17.0920036800453,0,17,100,0,100,0,5,18.577354,7526200.32,78.55732977,0,78.55732977,1.358574,3.634629,3.593826,0,15.94,10,NA,14.228591,1.225444,0,-0.010001,97.945223,0.74,0.1410922,22,12.1,1,50.545745,426.736,0,2.83321334405622,100,100,5,2.92194331204942,15.8339009997113,0.306435620244674,1.29050704250294,1.279217373166,0,2.82967768922391,10,NA,2.72317464785384,1.225444,0,-0.010001,97.945223,0.553885113226438,0.1410922,22,2.56935172970794,3.94246966583414,6.05616555504386,2.83321334405622,2.92194331204942,15.8339009997113,0.306435620244674,1.29050704250294,1.279217373166,2.82967768922391,2.72317464785384,0.553885113226438,2.56935172970794,3.94246966583414,6.05616555504386,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
